Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	translate	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Questionnaire-homehosp-q-opat-definitions.json	76722	9	0	0	0	0	0	0	6	41	0	0	0	0	0	0	0	0	0	0	0	259	155	0	0	0	0	6	0	0
fsh-generated/resources/Questionnaire-homehosp-trastuzumab.json	23923	4	0	0	0	0	0	0	2	24	0	0	0	0	0	0	0	0	0	0	0	160	99	0	0	0	0	5	0	0
fsh-generated/resources/QuestionnaireResponse-HomehospAzacitidineQuestionnaireResponseExample.json	11480	3	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	1	0	0	0	89	48	1	0	0	0	0	0	0
fsh-generated/resources/QuestionnaireResponse-HomehospOpatContinuousInfusionQuestionnaireResponseExample.json	13502	3	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	112	46	0	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-appetite-observation.json	1271	2	0	57	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	174	1630	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-bladder-continence-observation.json	1291	1	0	107	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	0	164	769	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-clinical-note-observation.json	1055	1	0	33	0	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	0	191	609	0	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-drain-fluid-observation.json	1548	2	0	41	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	0	170	718	0	0	0	0	11	0	0
fsh-generated/resources/StructureDefinition-holter-diagnostic-report.json	1751	1	0	24	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	101	321	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-holter-observation.json	3156	2	0	34	0	0	0	0	0	31	0	0	1	0	0	0	0	1	0	0	0	184	656	0	0	0	0	7	1	1
fsh-generated/resources/StructureDefinition-homehosp-encounter-lm.json	10052	2	0	20	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	101	193	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-homehosp-encounter.json	3031	2	0	45	2	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	204	387	0	0	0	0	8	0	1
fsh-generated/resources/StructureDefinition-homehosp-onco-azacitidine.json	1024	1	0	122	3	0	0	0	0	41	0	0	0	0	0	0	0	2	0	0	0	389	1105	0	0	0	0	19	0	1
